MGI	HMD	PhenoGeno
MGI:102564	NA	MP:0030394,MP:0005627,MP:0005560,MP:0005553,MP:0011087,MP:0008023,MP:0011441,MP:0005565,MP:0003620,MP:0030111,MP:0002703,MP:0006317,MP:0011345,MP:0000528,MP:0004899,MP:0004755,MP:0011368,MP:0002989,MP:0000807,MP:0003918,MP:0000788,MP:0003606,MP:0005107,MP:0004467,MP:0004757
MGI:1924375	NA	MP:0005027,MP:0002335,MP:0002574,MP:0001861,MP:0005466,MP:0011620,MP:0010948,MP:0008537,MP:0003799,MP:0005012,MP:0004250,MP:0010506,MP:0008658,MP:0001129,MP:0003507,MP:0008706,MP:0001126,MP:0031420,MP:0008655,MP:0002492,MP:0002680,MP:0009767,MP:0000811,MP:0010862,MP:0001876,MP:0001131,MP:0002229,MP:0008995,MP:0002882,MP:0008260,MP:0004000,MP:0001819,MP:0008734,MP:0031391,MP:0000367,MP:0005333,MP:0005016
MGI:1889208	NA	MP:0001262,MP:0008008
MGI:3794334	NA	MP:0001556
MGI:1914135	NA	MP:0002098,MP:0001303,MP:0004222,MP:0000452,MP:0001399,MP:0002075,MP:0020870
MGI:1916439	NA	MP:0005462,MP:0002531
MGI:2445054	NA	MP:0011091,MP:0003858,MP:0000259,MP:0003717,MP:0003402,MP:0000313,MP:0000245,MP:0000603,MP:0011100,MP:0002875,MP:0011085,MP:0004200,MP:0002413,MP:0008112,MP:0000609,MP:0008111,MP:0002080,MP:0000601,MP:0008973,MP:0011109,MP:0003229,MP:0001577,MP:0008803,MP:0005563,MP:0011099
MGI:1201685	NA	MP:0001265,MP:0011086,MP:0011100,MP:0001258
MGI:2443967	NA	MP:0000745,MP:0011088,MP:0011087,MP:0001303,MP:0001262,MP:0008810,MP:0011100,MP:0011085,MP:0011086,MP:0001404,MP:0000198,MP:0009546,MP:0009907,MP:0002644,MP:0003961,MP:0004924,MP:0004136,MP:0001363,MP:0000689,MP:0001436,MP:0002797,MP:0002968
MGI:5648124	NA	MP:0001823,MP:0004056,MP:0004110,MP:0002746,MP:0000111,MP:0003675,MP:0010412,MP:0002633,MP:0000445,MP:0000914,MP:0009743,MP:0002135,MP:0000703
MGI:1913300	NA	MP:0003733,MP:0011962,MP:0009142
MGI:1921337	NA	MP:0001258
MGI:2671349	NA	MP:0001399,MP:0008912,MP:0000745
MGI:99459	NA	MP:0011300,MP:0011442,MP:0005627,MP:0001262,MP:0010109,MP:0001263,MP:0002666,MP:0011085,MP:0003352,MP:0002082,MP:0005325,MP:0002608,MP:0001429,MP:0011299,MP:0005582,MP:0005634,MP:0006316,MP:0001765,MP:0010128,MP:0002829,MP:0011302,MP:0031232
MGI:2685515	NA	MP:0011964
MGI:3530346	NA	MP:0000373,MP:0000585,MP:0001262
MGI:2442564	NA	MP:0010954,MP:0002574,MP:0001513,MP:0011620,MP:0009125,MP:0008912,MP:0008034,MP:0005292,MP:0001405,MP:0005668,MP:0002118,MP:0012232,MP:0000807,MP:0008918,MP:0005659,MP:0001876,MP:0014171,MP:0004889,MP:0009269,MP:0031391,MP:0010025,MP:0002727
MGI:1098230	NA	MP:0004966,MP:0011886,MP:0001304,MP:0013279,MP:0001303,MP:0011100,MP:0011096,MP:0004046
MGI:1919764	NA	MP:0001363,MP:0000219
MGI:1933833	NA	MP:0002169
MGI:1918685	NA	MP:0000218,MP:0002874,MP:0010124,MP:0004810,MP:0002875,MP:0003385,MP:0020463,MP:0004738,MP:0008254,MP:0003961,MP:0010024,MP:0008973,MP:0000219,MP:0003179,MP:0010763,MP:0001529,MP:0011110,MP:0005165,MP:0011097
MGI:96928	NA	MP:0005627,MP:0002667,MP:0005202,MP:0005459,MP:0005661,MP:0004952,MP:0003019,MP:0011086,MP:0001748,MP:0008299,MP:0008294,MP:0001363,MP:0002665,MP:0002906,MP:0004955,MP:0003383,MP:0002078,MP:0009137,MP:0000640,MP:0031391,MP:0005333,MP:0010025,MP:0000189,MP:0013565
MGI:1098765	NA	MP:0001363
MGI:1099792	NA	MP:0002807,MP:0001475,MP:0001405
MGI:88401	NA	MP:0021104,MP:0004045,MP:0011087,MP:0001303,MP:0011965,MP:0012537,MP:0000313,MP:0008056,MP:0009772,MP:0001333,MP:0001925,MP:0002699,MP:0001929,MP:0005201,MP:0009771,MP:0013447,MP:0001926,MP:0003633,MP:0004269,MP:0001330,MP:0013454,MP:0001328,MP:0004268,MP:0001297,MP:0005172,MP:0005545,MP:0002092,MP:0004100,MP:0005176,MP:0001286,MP:0012534,MP:0001325,MP:0006071,MP:0005103,MP:0001306
MGI:2142765	NA	MP:0001529,MP:0010392,MP:0004357,MP:0011100
MGI:1921714	NA	MP:0002075
MGI:2671279	NA	MP:0003890,MP:0011098
MGI:1914721	NA	MP:0001711,MP:0005031,MP:0011100,MP:0011099
MGI:99832	NA	MP:0010580,MP:0011100
MGI:2442509	NA	MP:0004101,MP:0003008,MP:0000818,MP:0002169,MP:0009142,MP:0020852,MP:0021111,MP:0004859,MP:0000194,MP:0001417,MP:0009455,MP:0004811,MP:0003863
MGI:894680	NA	MP:0005633,MP:0003223,MP:0000062,MP:0000230,MP:0013279,MP:0005592,MP:0002169,MP:0003928,MP:0011110,MP:0002833,MP:0010123,MP:0005164,MP:0005385
MGI:1914799	NA	MP:0011100,MP:0009703,MP:0008037,MP:0006387
MGI:1913122	NA	MP:0001146,MP:0000689,MP:0000691,MP:0000692,MP:0001147,MP:0010053
MGI:1921916	NA	MP:0014052,MP:0008871,MP:0005159,MP:0001392,MP:0011751,MP:0001925,MP:0002216,MP:0006380,MP:0001155,MP:0008966,MP:0009451,MP:0010948,MP:0006379,MP:0001147,MP:0005169
MGI:5490293	NA	MP:0001265,MP:0000435
MGI:1918090	NA	MP:0005293
MGI:2672979	NA	MP:0001402
MGI:1344407	NA	MP:0001730,MP:0005657,MP:0012746,MP:0001691,MP:0006342,MP:0011732,MP:0013011,MP:0011098,MP:0001688,MP:0001672,MP:0012757,MP:0000929,MP:0001701
MGI:1345139	NA	MP:0011760,MP:0011761,MP:0002083,MP:0003675,MP:0000536,MP:0010980,MP:0002169,MP:0011086,MP:0000534,MP:0003672,MP:0011486,MP:0006032,MP:0002135,MP:0003605,MP:0010981,MP:0011797,MP:0011334
MGI:1343095	NA	MP:0000274,MP:0000219,MP:0002546,MP:0010097,MP:0011100,MP:0003961,MP:0010067,MP:0010024
MGI:99479	NA	MP:0010803,MP:0011939,MP:0001262,MP:0009758,MP:0001442,MP:0003892,MP:0003829,MP:0004731,MP:0001364,MP:0002736,MP:0009749,MP:0009854,MP:0010792,MP:0001399,MP:0002691,MP:0011891,MP:0001663,MP:0008872,MP:0004924,MP:0008807,MP:0008006,MP:0001363,MP:0005218,MP:0004139,MP:0000572,MP:0011897,MP:0005498,MP:0002128,MP:0002910,MP:0001431,MP:0004889,MP:0008734,MP:0004152,MP:0009753,MP:0011941,MP:0001405
MGI:107286	NA	MP:0000031,MP:0001262,MP:0002799,MP:0001092,MP:0004081,MP:0002356,MP:0002856,MP:0008267,MP:0000783,MP:0009643,MP:0001004,MP:0004292,MP:0005058,MP:0009640,MP:0001417,MP:0001463,MP:0003686,MP:0000598,MP:0005300,MP:0005404,MP:0003008,MP:0000807,MP:0001081,MP:0001764,MP:0005508,MP:0002092,MP:0008114,MP:0001460,MP:0009146,MP:0002882,MP:0000788,MP:0005277,MP:0002855,MP:0003634,MP:0000607,MP:0008265,MP:0005301
MGI:1913802	NA	MP:0005017,MP:0010675,MP:0001806,MP:0008498,MP:0008497,MP:0008133,MP:0008124,MP:0002490,MP:0008496,MP:0020001,MP:0008495,MP:0005093,MP:0008174,MP:0000692,MP:0004978,MP:0005018,MP:0001807,MP:0001800,MP:0001805,MP:0014469,MP:0008188,MP:0001802,MP:0008207,MP:0008211,MP:0008122,MP:0009926,MP:0002459,MP:0008135,MP:0008171,MP:0004816,MP:0008182,MP:0010228
MGI:2445193	NA	MP:0011100
MGI:1922011	NA	MP:0020941,MP:0001392,MP:0002169,MP:0008713,MP:0001876,MP:0001399,MP:0002075
MGI:2388479	NA	MP:0000599,MP:0008466,MP:0000691,MP:0004499,MP:0001222,MP:0000240,MP:0001212,MP:0002339,MP:0012110,MP:0009794,MP:0000702,MP:0000414,MP:0004971
MGI:1915452	NA	MP:0011098
MGI:1343183	NA	MP:0000372,MP:0005408,MP:0005174,MP:0010016,MP:0002877,MP:0002075
MGI:1913396	NA	MP:0011110
MGI:96891	NA	MP:0005017,MP:0003179,MP:0010763,MP:0001802,MP:0002145,MP:0008208
MGI:1924161	NA	MP:0008973,MP:0003396,MP:0012243,MP:0006042,MP:0011246,MP:0000245,MP:0011099,MP:0001577,MP:0001303,MP:0004229,MP:0011179,MP:0001606,MP:0003717,MP:0000929,MP:0003984,MP:0011108,MP:0004269,MP:0000601
MGI:1352630	NA	MP:0000189,MP:0006135,MP:0002083,MP:0000230,MP:0003484,MP:0006144,MP:0001596,MP:0003897,MP:0002753,MP:0002833,MP:0002842,MP:0020345,MP:0003394,MP:0000278,MP:0004937,MP:0005292,MP:0011925,MP:0031633,MP:0005595,MP:0003137,MP:0009865,MP:0000249,MP:0001625,MP:0000274,MP:0006143,MP:0010575,MP:0008872,MP:0010468,MP:0011951,MP:0031192,MP:0010574,MP:0003646,MP:0000219,MP:0002891,MP:0010052,MP:0006047,MP:0000231,MP:0008770,MP:0008489,MP:0005590,MP:0005016,MP:0031619
MGI:1353511	NA	MP:0000218,MP:0002608,MP:0005165,MP:0002106,MP:0010226,MP:0009409
MGI:1918960	NA	MP:0002875,MP:0002152,MP:0001925,MP:0001891
MGI:1917728	NA	MP:0011100,MP:0001488,MP:0002965,MP:0009709,MP:0013292
MGI:2150150	NA	MP:0001402,MP:0002887,MP:0002083,MP:0001406,MP:0003461,MP:0004811,MP:0001364,MP:0010124,MP:0005564,MP:0001488,MP:0000692,MP:0001399,MP:0004738,MP:0000822,MP:0000820,MP:0004043,MP:0001413,MP:0006325,MP:0008489
MGI:3027003	NA	MP:0001402,MP:0003731,MP:0003960,MP:0001697,MP:0010025,MP:0011110,MP:0011965,MP:0003984
MGI:1859287	NA	MP:0001924,MP:0011091,MP:0005159,MP:0001289,MP:0002169,MP:0005032,MP:0001931,MP:0001147,MP:0000062,MP:0001116,MP:0002836,MP:0008878,MP:0001925,MP:0009657,MP:0001926,MP:0009397,MP:0001932,MP:0011750,MP:0004901,MP:0000914,MP:0020515,MP:0001156,MP:0005561,MP:0008261,MP:0001787,MP:0005031,MP:0003787,MP:0000929
MGI:2671566	NA	MP:0000137,MP:0030192,MP:0005298,MP:0004508,MP:0000149
MGI:1337080	NA	MP:0002397,MP:0011091,MP:0001289,MP:0010402,MP:0000172,MP:0001262,MP:0003135,MP:0000240,MP:0011747,MP:0003231,MP:0000267,MP:0005076,MP:0003984,MP:0004948,MP:0004991,MP:0005290,MP:0010878,MP:0000065,MP:0031204,MP:0005670,MP:0011100,MP:0005668,MP:0001711,MP:0009133,MP:0005331,MP:0005458,MP:0005534,MP:0000787,MP:0005266,MP:0005418,MP:0000691,MP:0008254,MP:0010868,MP:0000130,MP:0004890,MP:0001533,MP:0008872,MP:0001614,MP:0000280,MP:0008964,MP:0005559,MP:0003948,MP:0004892,MP:0002727,MP:0003953,MP:0009130,MP:0002891,MP:0000428,MP:0000689,MP:0000135,MP:0001570,MP:0003383,MP:0004808,MP:0001431,MP:0001785,MP:0001325,MP:0005422,MP:0031268,MP:0004984,MP:0000008,MP:0009288,MP:0005658,MP:0011099
MGI:2181435	NA	MP:0001973,MP:0002736,MP:0003663,MP:0001970,MP:0004811
MGI:2183149	NA	MP:0003960,MP:0011100,MP:0010123,MP:0010025,MP:0013292
MGI:1916564	NA	MP:0001922,MP:0008898
MGI:1920978	NA	MP:0000689,MP:0002092,MP:0000692
MGI:1914128	NA	MP:0001293,MP:0001289,MP:0002574,MP:0001925,MP:0002092,MP:0001489
MGI:1927638	NA	MP:0005641,MP:0002591,MP:0011396,MP:0005560
MGI:2448443	NA	MP:0001293,MP:0005562,MP:0001944,MP:0002135,MP:0000709,MP:0003068
MGI:1344390	NA	MP:0005560
MGI:2684056	NA	MP:0002243,MP:0002169
MGI:1917855	NA	MP:0002169,MP:0009142
MGI:97890	NA	MP:0001730,MP:0011191,MP:0002007,MP:0000352,MP:0011094,MP:0002085,MP:0011096,MP:0012142,MP:0001683,MP:0001698,MP:0012114
MGI:106689	NA	MP:0000218,MP:0000219,MP:0005013,MP:0005011,MP:0020332,MP:0005606,MP:0008720,MP:0008722,MP:0003628
MGI:1101358	NA	MP:0001402,MP:0003795,MP:0003960,MP:0002757,MP:0001406,MP:0011965,MP:0030610,MP:0001147,MP:0005121,MP:0002874,MP:0001380,MP:0002100,MP:0010124,MP:0002216,MP:0001925,MP:0006380,MP:0011090,MP:0002875,MP:0002780,MP:0001265,MP:0002675,MP:0002784,MP:0010025,MP:0002773,MP:0001363,MP:0001973,MP:0002687,MP:0001156,MP:0003179,MP:0001935,MP:0001732,MP:0002797,MP:0001921,MP:0001325,MP:0010052,MP:0002790
MGI:103577	NA	MP:0001730,MP:0001722,MP:0002151,MP:0002127,MP:0004251,MP:0002169,MP:0006113,MP:0011098,MP:0010395,MP:0008959,MP:0000352,MP:0000281,MP:0000269,MP:0000267,MP:0001712,MP:0003984,MP:0000847,MP:0001713,MP:0000266,MP:0011092,MP:0001680,MP:0002836,MP:0004937,MP:0005244,MP:0001724,MP:0011096,MP:0005650,MP:0030989,MP:0001258,MP:0002086,MP:0005221,MP:0001711,MP:0006372,MP:0000274,MP:0001716,MP:0002824,MP:0000279,MP:0004076,MP:0001688,MP:0001719,MP:0000934,MP:0004556,MP:0005029,MP:0000280,MP:0001700,MP:0001698,MP:0011108,MP:0011205,MP:0010831,MP:0011203,MP:0002189,MP:0000428,MP:0005033,MP:0006126,MP:0001672,MP:0001718,MP:0002584,MP:0001727
MGI:98467	NA	MP:0002574,MP:0002169,MP:0011110
MGI:94936	NA	MP:0000160,MP:0001258,MP:0004703,MP:0000162,MP:0005508,MP:0004174,MP:0001259,MP:0002114,MP:0001270,MP:0001262,MP:0000161,MP:0004624,MP:0003956,MP:0001256,MP:0002706,MP:0002111
MGI:2681249	NA	MP:0000564,MP:0002110
MGI:1924393	NA	MP:0010827,MP:0001402,MP:0005621,MP:0009431,MP:0011087,MP:0002169,MP:0010103,MP:0000445,MP:0002896,MP:0009780,MP:0000440,MP:0002274,MP:0002273,MP:0002953,MP:0000547,MP:0000131,MP:0002270,MP:0001575,MP:0008274,MP:0000358,MP:0010420,MP:0000166,MP:0000273,MP:0003052,MP:0004986,MP:0000428,MP:0004007,MP:0009378,MP:0010825,MP:0010449
MGI:2141161	NA	MP:0002757,MP:0006243,MP:0000208,MP:0002966,MP:0005419,MP:0001417,MP:0005641
MGI:88057	NA	MP:0000048,MP:0005014,MP:0003795,MP:0008181,MP:0005027,MP:0008090,MP:0008217,MP:0008515,MP:0005455,MP:0003075,MP:0011939,MP:0001861,MP:0003871,MP:0003394,MP:0009814,MP:0004308,MP:0009538,MP:0004398,MP:0000208,MP:0004777,MP:0003733,MP:0005412,MP:0004952,MP:0002857,MP:0001463,MP:0001744,MP:0003329,MP:0003674,MP:0005325,MP:0000807,MP:0000639,MP:0008414,MP:0008074,MP:0006319,MP:0001942,MP:0001533,MP:0000609,MP:0001363,MP:0008561,MP:0002882,MP:0005317,MP:0002078,MP:0001413,MP:0002164,MP:0001314,MP:0000187,MP:0011941,MP:0004148,MP:0003949,MP:0002733,MP:0005560,MP:0002083,MP:0000031,MP:0011353,MP:0001262,MP:0004794,MP:0001499,MP:0001548,MP:0004879,MP:0002833,MP:0005006,MP:0005239,MP:0010451,MP:0000414,MP:0011967,MP:0010875,MP:0003806,MP:0006058,MP:0003975,MP:0001547,MP:0005584,MP:0005341,MP:0009866,MP:0003950,MP:0002461,MP:0005548,MP:0001663,MP:0001212,MP:0009115,MP:0002651,MP:0001731,MP:0011951,MP:0003957,MP:0005025,MP:0005591,MP:0000788,MP:0008511,MP:0010868,MP:0001613,MP:0001790,MP:0005551,MP:0010161,MP:0001552,MP:0001745,MP:0000233,MP:0003976,MP:0011561,MP:0008544,MP:0000180,MP:0011430,MP:0003192,MP:0031384,MP:0003157,MP:0001415,MP:0010878,MP:0001392,MP:0005338,MP:0008706,MP:0008174,MP:0001417,MP:0009289,MP:0005201,MP:0005616,MP:0003991,MP:0005595,MP:0008289,MP:0000249,MP:0011508,MP:0003348,MP:0004801,MP:0004769,MP:0008852,MP:0008073,MP:0006387,MP:0004629,MP:0011309,MP:0000182,MP:0008567,MP:0005416,MP:0003725,MP:0000183,MP:0008560,MP:0008182,MP:0002757,MP:0000186,MP:0021187,MP:0001863,MP:0005293,MP:0008916,MP:0008288,MP:0011509,MP:0010950,MP:0000043,MP:0008143,MP:0001382,MP:0003692,MP:0005340,MP:0005146,MP:0008428,MP:0001488,MP:0005178,MP:0005278,MP:0005339,MP:0001258,MP:0002118,MP:0005668,MP:0002723,MP:0000181,MP:0001489,MP:0004762,MP:0001625,MP:0002152,MP:0002270,MP:0001326,MP:0004630,MP:0010895,MP:0004404,MP:0002644,MP:0005145,MP:0001556,MP:0002421,MP:0012334,MP:0002494,MP:0000685,MP:0003980,MP:0005179,MP:0003149,MP:0014169,MP:0002797,MP:0008705,MP:0010935,MP:0002376,MP:0001967
MGI:99690	NA	MP:0013293,MP:0011100,MP:0013292
MGI:1919727	NA	MP:0001556
MGI:1921742	NA	MP:0003157,MP:0009425,MP:0012059,MP:0009426,MP:0001262,MP:0011110,MP:0010226,MP:0001260,MP:0003081,MP:0003084
MGI:1931834	NA	MP:0002882,MP:0003566,MP:0000358,MP:0020849,MP:0003091
MGI:1352747	NA	MP:0002945,MP:0001475,MP:0002206,MP:0002919,MP:0014379,MP:0001386
MGI:96973	NA	MP:0001730,MP:0002151,MP:0002766,MP:0010068,MP:0000259,MP:0011098,MP:0001689,MP:0003717,MP:0003984,MP:0013176,MP:0001701,MP:0006055,MP:0011100,MP:0001417,MP:0012707,MP:0001706,MP:0001914,MP:0011952,MP:0001698,MP:0000786,MP:0004252,MP:0001577,MP:0000928
MGI:1096873	NA	MP:0002412,MP:0002166,MP:0001790,MP:0008217,MP:0008100,MP:0001806,MP:0005095,MP:0008124,MP:0005013,MP:0005016,MP:0008474,MP:0000716,MP:0002339,MP:0008127,MP:0008495,MP:0005093,MP:0004952,MP:0008088,MP:0008523,MP:0000709,MP:0002144,MP:0001805,MP:0000691,MP:0001802,MP:0002432,MP:0002459,MP:0000703,MP:0020913,MP:0000219,MP:0004816,MP:0002460,MP:0000689,MP:0001486,MP:0000702
MGI:2670269	NA	MP:0005201,MP:0002792,MP:0005098
MGI:99542	NA	MP:0020467,MP:0002808,MP:0001446,MP:0009358,MP:0002169,MP:0000951
MGI:1913455	NA	MP:0008127,MP:0002376,MP:0004392
MGI:101775	NA	MP:0002490,MP:0005093,MP:0002444
MGI:109612	NA	MP:0005266
MGI:1329037	NA	MP:0004502,MP:0001688,MP:0011098,MP:0001700,MP:0000267,MP:0003720,MP:0000260
MGI:894696	NA	MP:0002989,MP:0002152,MP:0001304,MP:0003070,MP:0002966,MP:0000774,MP:0002699,MP:0002135
MGI:1921442	NA	MP:0002941,MP:0001406,MP:0002075,MP:0013278
MGI:894698	NA	MP:0004087,MP:0002841,MP:0010106,MP:0005620,MP:0005330,MP:0000752,MP:0003084,MP:0003397,MP:0004121,MP:0010632,MP:0009425,MP:0009419,MP:0002106,MP:0009404,MP:0005574,MP:0001853,MP:0000759,MP:0009423,MP:0010090,MP:0003199,MP:0010053,MP:0003141
MGI:1330828	NA	MP:0002169
MGI:1913609	NA	MP:0002989,MP:0000470,MP:0011100,MP:0013294,MP:0001175,MP:0001488,MP:0013292
MGI:1916536	NA	MP:0004542,MP:0031009
MGI:1098268	NA	MP:0001698,MP:0008546,MP:0011100,MP:0011098,MP:0005058,MP:0006035,MP:0001700
MGI:2685899	NA	MP:0001156,MP:0004805,MP:0005159,MP:0001130,MP:0005168,MP:0008261,MP:0001132,MP:0001925,MP:0001944,MP:0009451,MP:0010948,MP:0001147,MP:0002682,MP:0004852,MP:0000702,MP:0001926,MP:0008967
MGI:5580054	NA	MP:0002169,MP:0002109
MGI:1915491	NA	MP:0020520,MP:0011698,MP:0011049
MGI:2656113	NA	MP:0000218
MGI:3529431	NA	MP:0008450,MP:0001417,MP:0001861
MGI:1914084	NA	MP:0001402,MP:0003960,MP:0005289,MP:0011939,MP:0001262,MP:0009125,MP:0010378,MP:0014476,MP:0001260,MP:0020234,MP:0011020,MP:0001783,MP:0005290,MP:0011016,MP:0005292,MP:0002702,MP:0009289,MP:0001547,MP:0005584,MP:0001399,MP:0011019,MP:0009356,MP:0011940,MP:0003458,MP:0010026,MP:0001431,MP:0003383,MP:0002078,MP:0004889,MP:0031268,MP:0010379
MGI:1915339	NA	MP:0000218,MP:0002074,MP:0010088,MP:0002169,MP:0002590,MP:0005567
MGI:1914481	NA	MP:0011697,MP:0010254,MP:0005578,MP:0001155,MP:0001303,MP:0006362,MP:0002833,MP:0001147,MP:0011743,MP:0031345,MP:0002840,MP:0001925,MP:0002216,MP:0008839,MP:0003686,MP:0001404,MP:0020869,MP:0001304,MP:0001914,MP:0001932,MP:0009230,MP:0000358,MP:0011750,MP:0004901,MP:0010067,MP:0001297,MP:0004852,MP:0002687,MP:0000411,MP:0008841,MP:0031354,MP:0002060,MP:0001306
MGI:88578	NA	MP:0001823,MP:0010954,MP:0005017,MP:0000221,MP:0002083,MP:0011098,MP:0003644,MP:0000755,MP:0005150,MP:0003984,MP:0000633,MP:0000784,MP:0011101,MP:0000746,MP:0001916,MP:0011090,MP:0003207,MP:0004952,MP:0002086,MP:0001395,MP:0001891,MP:0005018,MP:0000898,MP:0001648,MP:0000914,MP:0000919,MP:0001698,MP:0020527,MP:0000693,MP:0000788,MP:0000837,MP:0001524,MP:0030049,MP:0000238
MGI:1277207	NA	MP:0005559,MP:0002871,MP:0031023,MP:0003710,MP:0020914,MP:0001859,MP:0005566,MP:0001861,MP:0005166,MP:0002020,MP:0003426,MP:0002169,MP:0009858,MP:0005554,MP:0008750,MP:0003799,MP:0004751
MGI:1924031	NA	MP:0001293,MP:0013139,MP:0000221,MP:0000428,MP:0000691,MP:0001577,MP:0001921
MGI:94860	NA	MP:0009750,MP:0001425,MP:0002629,MP:0009754,MP:0008874,MP:0009757,MP:0008872,MP:0004924,MP:0009758,MP:0009712
MGI:97762	NA	MP:0001746,MP:0005130,MP:0000628,MP:0000627,MP:0008939,MP:0004910,MP:0003402,MP:0003371,MP:0005121,MP:0009014,MP:0000633,MP:0009007,MP:0005181,MP:0009006,MP:0008325,MP:0001926,MP:0001728,MP:0000636,MP:0008332,MP:0009017,MP:0005132,MP:0000662,MP:0002773,MP:0000635,MP:0005643,MP:0001927,MP:0002041,MP:0013336,MP:0031362,MP:0005138
MGI:3038453	NA	MP:0000564
MGI:2671277	NA	MP:0011089
MGI:1277124	NA	MP:0009937,MP:0005017,MP:0000221,MP:0002083,MP:0008647,MP:0005425,MP:0001513,MP:0010209,MP:0001861,MP:0003360,MP:0008079,MP:0030837,MP:0001406,MP:0009105,MP:0011971,MP:0004809,MP:0005150,MP:0000752,MP:0001263,MP:0005565,MP:0000218,MP:0002941,MP:0011092,MP:0009246,MP:0005016,MP:0000603,MP:0005564,MP:0002591,MP:0005058,MP:0010894,MP:0002339,MP:0009823,MP:0010210,MP:0008722,MP:0004952,MP:0002118,MP:0005584,MP:0000709,MP:0006396,MP:0001891,MP:0000598,MP:0012676,MP:0005018,MP:0008075,MP:0012232,MP:0001127,MP:0002270,MP:0020582,MP:0005011,MP:0000691,MP:0000220,MP:0008872,MP:0009283,MP:0031220,MP:0009404,MP:0000322,MP:0008272,MP:0005092,MP:0003354,MP:0001654,MP:0011129,MP:0009339,MP:0000703,MP:0009413,MP:0020116,MP:0004778,MP:0000219,MP:0005562,MP:0001732,MP:0000161,MP:0003333,MP:0003131,MP:0005343,MP:0010090,MP:0000702,MP:0005202
MGI:3586971	NA	MP:0001393,MP:0000743
MGI:2654437	NA	MP:0000266,MP:0000277,MP:0000709,MP:0000703
MGI:1923246	NA	MP:0005599,MP:0005629,MP:0003916
MGI:96702	NA	MP:0000572,MP:0000470,MP:0000468,MP:0009546,MP:0011087,MP:0011100,MP:0011110,MP:0002339,MP:0001216,MP:0003755,MP:0002111,MP:0000764
MGI:1917372	NA	MP:0004618,MP:0003047,MP:0004608,MP:0011088,MP:0005298,MP:0008806,MP:0008922,MP:0008277,MP:0002084,MP:0004174,MP:0008146,MP:0011100,MP:0011090,MP:0011085,MP:0000157,MP:0001265,MP:0001399,MP:0004620,MP:0001304,MP:0003918,MP:0003048,MP:0004615,MP:0003345,MP:0010024,MP:0004607,MP:0004703,MP:0004648,MP:0003179,MP:0003036
MGI:88302	NA	MP:0000745,MP:0011092,MP:0011100,MP:0013292,MP:0009552
MGI:104904	NA	MP:0000914,MP:0002169,MP:0011101
MGI:2686052	NA	MP:0000689
MGI:3647471	NA	MP:0002675,MP:0000242,MP:0009282,MP:0001925,MP:0001932,MP:0004884,MP:0020451,MP:0004543,MP:0009279
MGI:4836500	NA	MP:0001191,MP:0000416,MP:0002073
MGI:1922836	NA	MP:0001402,MP:0002797,MP:0011110,MP:0004924,MP:0001399
MGI:2675387	NA	MP:0008392,MP:0004806,MP:0005159,MP:0001127,MP:0001116,MP:0001925,MP:0004852,MP:0001926
MGI:1098236	NA	MP:0002941,MP:0001566,MP:0005633,MP:0012000,MP:0013278,MP:0002110,MP:0001406,MP:0008235,MP:0002833,MP:0001489,MP:0000579
MGI:94878	NA	MP:0001265,MP:0002075
MGI:87930	NA	MP:0001402,MP:0001262,MP:0031115,MP:0004882,MP:0001290,MP:0001957,MP:0004174,MP:0000603,MP:0011100,MP:0002628,MP:0003806,MP:0011085,MP:0001417,MP:0031116,MP:0001265,MP:0000709,MP:0001175,MP:0001764,MP:0001363,MP:0000703,MP:0011047,MP:0000689,MP:0001732,MP:0001777,MP:0002060
MGI:1921362	NA	MP:0005011,MP:0008935,MP:0002606,MP:0011095
MGI:1338037	NA	MP:0001392,MP:0001529,MP:0013278,MP:0001488,MP:0002075,MP:0010053
MGI:88423	NA	MP:0005140,MP:0001856,MP:0011353,MP:0020518,MP:0011338,MP:0011377,MP:0000266,MP:0000278,MP:0012270,MP:0005329,MP:0005161,MP:0011320,MP:0005294,MP:0020519,MP:0005655,MP:0011339,MP:0013278,MP:0004567,MP:0001853,MP:0011427,MP:0000523
MGI:2143163	NA	MP:0000266,MP:0000274,MP:0000689,MP:0000691,MP:0002060,MP:0000709,MP:0000703
MGI:1918993	NA	MP:0011100,MP:0000219,MP:0005627,MP:0013292
MGI:1913447	NA	MP:0005159,MP:0003205,MP:0005168,MP:0008261,MP:0001925,MP:0001926,MP:0020550
MGI:2684420	NA	MP:0004599,MP:0000455,MP:0001307,MP:0013763,MP:0010168,MP:0002135,MP:0002075,MP:0000266,MP:0001312,MP:0003604,MP:0008078,MP:0004906,MP:0000709,MP:0005015,MP:0000150,MP:0000137,MP:0001293,MP:0000274,MP:0008044,MP:0013436,MP:0008074,MP:0013771,MP:0002188,MP:0002092,MP:0004953,MP:0011239,MP:0000703,MP:0010851,MP:0010850,MP:0000154,MP:0002968,MP:0001120,MP:0010935
MGI:98604	NA	MP:0005419
MGI:2144023	NA	MP:0001730,MP:0003984,MP:0004264,MP:0011098
MGI:1333783	NA	MP:0002680,MP:0001935,MP:0001131,MP:0005584,MP:0008412,MP:0002682,MP:0001923,MP:0003951
MGI:2443377	NA	MP:0011100,MP:0011095
MGI:95525	NA	MP:0001257,MP:0008168,MP:0001262,MP:0005621
