type	phastCons
moderate	0.09993291080847992
moderate	0.06011686166965259
moderate	0.12302442520095414
moderate	0.09410323999999999
moderate	0.12311862154182143
moderate	0.059758907815631264
moderate	0.09024709369466472
moderate	0.1270492928161322
moderate	0.16833999699985003
moderate	0.1140364161411402
moderate	0.11071870421784877
moderate	0.06742882
moderate	0.05758414030809632
moderate	0.0664390427517177
moderate	0.1251024540196947
moderate	0.09774152999999998
moderate	0.10735218232443769
moderate	0.10144398999999997
moderate	0.09027892355898562
moderate	0.1522623909072458
moderate	0.06940882999999998
moderate	0.11082034886784832
moderate	0.08871527200216438
moderate	0.1351622671091484
moderate	0.09999047040158242
moderate	0.19904609907801843
moderate	0.1368028377012121
moderate	0.15056926707801233
moderate	0.07769985101042927
moderate	0.040050756241997436
moderate	0.11579572247052826
moderate	0.081945581632551
moderate	0.0686785671426857
moderate	0.09364414281022349
moderate	0.17661533766272752
moderate	0.09604661672993167
moderate	0.1045180391743892
moderate	0.19204904901901962
moderate	0.10899250890955167
moderate	0.07557787607077095
moderate	0.12268707228071897
moderate	0.14753207778750288
moderate	0.1234919136783902
moderate	0.12044387739479244
moderate	0.12783760974341538
moderate	0.09114047880429856
moderate	0.08989333000000002
moderate	0.10279663919283785
moderate	0.20451432451196602
moderate	0.17897504527671323
moderate	0.16386154755109603
moderate	0.3462719224254394
moderate	0.20514796822241832
moderate	0.151212606271994
moderate	0.1248374226678619
moderate	0.223109635602419
moderate	0.17866645171041368
moderate	0.21959591581253424
moderate	0.06639890666532926
moderate	0.12710193014773882
moderate	0.16447140937443594
moderate	0.115716873975123
moderate	0.09455128205128205
moderate	0.06378213048063883
moderate	0.08554283229018775
moderate	0.12211546346390392
moderate	0.15470873669893592
moderate	0.13174225835158132
moderate	0.08070576999999998
moderate	0.10496519791488805
moderate	0.06465293016770027
moderate	0.08491450987465056
moderate	0.06630315336102138
moderate	0.11559009635168363
moderate	0.09738407555846519
moderate	0.1621350836877487
moderate	0.08679232340735311
moderate	0.058148732152141745
moderate	0.0843947202639868
moderate	0.06490263
moderate	0.1348075572847384
moderate	0.08472925528238703
moderate	0.09412718416499133
moderate	0.12206575350695381
moderate	0.10432649603208531
moderate	0.07786852298545706
moderate	0.07714127154416116
moderate	0.07835216067166023
moderate	0.07650271186758217
moderate	0.12523765
moderate	0.05833542664573356
moderate	0.10736210999869457
moderate	0.10014703822993978
moderate	0.05432922775358439
moderate	0.12417476738369186
moderate	0.13064083922517677
moderate	0.06597844057193923
moderate	0.06521302216649222
moderate	0.08997088970889709
moderate	0.09683940160598395
moderate	0.08424774264669041
moderate	0.10910635
moderate	0.11087521064034665
moderate	0.11717175881216803
moderate	0.15008777429467082
moderate	0.11923795728649197
moderate	0.13358249
moderate	0.14253341008637935
moderate	0.15923096616763174
moderate	0.11548844884488446
moderate	0.11606504040646504
moderate	0.13184157452872877
moderate	0.09181184188158119
moderate	0.08169504526647822
moderate	0.13299171
moderate	0.10061066946652666
moderate	0.1361402186559889
moderate	0.10603596934942654
moderate	0.10749479190907481
moderate	0.11373555546660798
moderate	0.15010110139228824
moderate	0.10057094000000001
moderate	0.09913439637857734
moderate	0.20043748
moderate	0.19271731782483348
moderate	0.17199793022767496
moderate	0.10654648163330602
moderate	0.19999240000000004
moderate	0.056563579073722114
moderate	0.09877162705507192
moderate	0.19761786583107246
moderate	0.1717974702529747
moderate	0.1885677389347542
moderate	0.15396486789758235
moderate	0.08891057999999999
moderate	0.1079083135899674
moderate	0.08243001139977202
moderate	0.09962851699882767
moderate	0.09263872445102195
moderate	0.03990483
moderate	0.061524592584637675
moderate	0.060540012999350044
moderate	0.09324466950465114
moderate	0.08607169354758071
moderate	0.10867259982200533
moderate	0.08682962621428683
moderate	0.11948587028259434
moderate	0.04685335940277285
moderate	0.04300124116506008
moderate	0.0829762536729599
moderate	0.10435829842480551
moderate	0.177730973721015
moderate	0.052487798655929334
moderate	0.12298979259741413
moderate	0.1266302073958521
moderate	0.12288489444222721
moderate	0.11927691561340399
moderate	0.13505591733437364
moderate	0.12481883175076278
moderate	0.15168206888878294
moderate	0.12119164862356945
moderate	0.0729483820647174
moderate	0.06432661346773064
moderate	0.14987230079222957
moderate	0.11670462095400339
moderate	0.08462297995407982
moderate	0.16113708000000002
moderate	0.1169732905341893
moderate	0.13369819207231715
moderate	0.084780032199678
moderate	0.07947664638226018
moderate	0.19008380907957048
moderate	0.11665379014709011
