"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030546","signaling receptor activator activity","45/981","543/18737",0.0828729281767956,1.58286448037576,3.23969245389623,0.00161004013791814,0.0230933142679186,0.0184304536836785,"RELN/VEGFA/WNT9B/WNT2B/FGF18/CSF2/EFEMP1/TSLP/PDGFC/IL33/TNFSF15/SEMA6D/COLEC10/APOB/APOE/BDNF/BMP4/BMP5/BMP6/C3/TNFSF8/CLU/EDN3/FBN1/FGF5/GDF5/GRN/GRP/NRG1/IGF2/IL10/IL13/IL2/IL4/PRKCE/PTHLH/TGFA/TGFB1/TGFB2/WNT3/WNT4/CALCB/INS/INS-IGF2/INSL4",45
"GO:0015020","glucuronosyltransferase activity","7/981","34/18737",0.205882352941176,3.9323319541884,4.02251182027675,0.00163752592081604,0.0230933142679186,0.0184304536836785,"CHSY3/EXT1/UGT1A1/UGT1A10/UGT1A6/UGT1A7/UGT1A9",7
"GO:0051427","hormone receptor binding","7/981","34/18737",0.205882352941176,3.9323319541884,4.02251182027675,0.00163752592081604,0.0230933142679186,0.0184304536836785,"SOCS2/TYK2/GNAS/GRIA1/JAK2/PTHLH/PTPN11",7
"GO:0001851","complement component C3b binding","4/981","11/18737",0.363636363636364,6.94541747752757,4.63614022199919,0.00183240091650987,0.0248844568908748,0.0198599397578848,"CFH/CFHR2/CFHR5/CR1",4
"GO:0034713","type I transforming growth factor beta receptor binding","4/981","11/18737",0.363636363636364,6.94541747752757,4.63614022199919,0.00183240091650987,0.0248844568908748,0.0198599397578848,"SMAD7/SMAD6/FERMT2/TGFB1",4
"GO:0050998","nitric-oxide synthase binding","4/981","11/18737",0.363636363636364,6.94541747752757,4.63614022199919,0.00183240091650987,0.0248844568908748,0.0198599397578848,"CAV1/DNM3/ACTB/SCN5A",4
"GO:0005160","transforming growth factor beta receptor binding","6/981","26/18737",0.230769230769231,4.40766878381557,4.08691800723407,0.00189233668759413,0.0253850043457749,0.0202594197362452,"SMAD7/SMAD3/SMAD6/FERMT2/TGFB1/TGFB2",6
"GO:0005154","epidermal growth factor receptor binding","7/981","35/18737",0.2,3.81997961264016,3.92496997426037,0.00195577569122945,0.0259199187994265,0.0206863275394466,"VAV2/ERBB4/ATXN2/EFEMP1/VAV3/CBLC/TGFA",7
"GO:0048018","receptor ligand activity","44/981","536/18737",0.082089552238806,1.56790207981499,3.1355129845687,0.00216277076048111,0.0282220328766079,0.0225236128412354,"RELN/VEGFA/WNT9B/WNT2B/FGF18/CSF2/EFEMP1/TSLP/PDGFC/IL33/TNFSF15/SEMA6D/COLEC10/APOB/APOE/BDNF/BMP4/BMP5/BMP6/C3/TNFSF8/CLU/EDN3/FBN1/FGF5/GDF5/GRN/GRP/NRG1/IGF2/IL10/IL13/IL2/IL4/PTHLH/TGFA/TGFB1/TGFB2/WNT3/WNT4/CALCB/INS/INS-IGF2/INSL4",44
"GO:0016922","nuclear receptor binding","16/981","137/18737",0.116788321167883,2.23064502927893,3.39810651372384,0.00218079344955607,0.0282220328766079,0.0225236128412354,"MED1/SMAD3/TCF7L2/NCOA1/NCOR2/MED24/ESR1/FOXP1/TACC2/NCOA6/OASL/BCAS3/SMARCA4/FLT3/PPARG/RARB",16
