gene_name	DRC150
AC092122.1	0.00123145
AC092156.3	0.00223458
AC092162.1	0.00231927
AC092168.2	0.00117444
AC092168.4	0.00140659
AC092170.1	0.00248453
AC092265.1	0.00159559
AC092295.7	0.00281081
AC092329.1	0.0029108
AC092377.1	0.00145907
AC092415.1	0.00119219
AC092421.1	0.00187957
AC092484.1	0.00148235
AC092566.1	0.00257563
AC092568.1	0.00218173
AC092570.4	0.00132202
AC092573.2	0.00146877
AC092576.1	0.00147288
AC092578.1	0.00178337
AC092580.1	0.00107104
AC092580.3	0.00115691
AC092580.4	0.00112725
AC092594.1	0.0017956
AC092619.1	0.00225446
AC092620.2	0.00285934
AC092628.3	0.00143422
AC092635.1	0.00252727
AC092638.2	0.00128285
AC092646.1	0.00116452
AC092653.5	0.0021704
AC092657.2	0.00108242
AC092660.1	0.00146887
AC092661.1	0.00271101
AC092669.2	0.000962873
AC092669.3	0.000916841
AC092669.6	0.000962873
AC092684.1	0.00176469
AC092687.4	0.00255992
AC092724.1	0.00117527
AC092765.1	0.00211053
AC092786.1	0.0193153
AC092812.1	0.00197008
AC092846.1	0.00119685
AC092846.2	0.00124312
AC092925.1	0.00112177
AC092962.1	0.00176382
AC092964.1	0.00153965
AC092965.1	0.00179773
AC093084.1	0.00122692
AC093106.4	0.0010738
AC093106.5	0.000907153
AC093106.6	0.000988747
AC093106.7	0.00127815
AC093107.7	0.0012637
AC093159.1	0.00161739
AC093166.1	0.00171625
AC093323.3	0.00159713
AC093326.1	0.00220626
AC093326.3	0.0022418
AC093334.1	0.00117227
AC093375.1	0.00136219
AC093381.2	0.00149991
AC093382.1	0.000893666
AC093391.2	0.0359994
AC093415.2	0.00188301
AC093430.1	0.00105458
AC093515.1	0.00129979
AC093590.1	0.00115082
AC093609.1	0.00191714
AC093616.4	0.00275581
AC093627.12	0.000950951
AC093627.7	0.00162263
AC093627.8	0.00137885
AC093627.9	0.00125687
AC093639.1	0.00113944
AC093642.6	0.00126129
AC093673.5	0.0014571
AC093702.1	0.00178083
AC093766.1	0.00130374
AC093786.1	0.000485858
AC093787.1	0.00189256
AC093802.1	0.00177717
AC093816.1	0.00197642
AC093817.1	0.00135585
AC093824.1	0.00152711
AC093843.1	0.00103427
AC093844.1	0.00178038
AC093847.1	0.00139168
AC093865.1	0.00154788
AC093874.1	0.00118744
AC093875.1	0.00124695
AC093901.1	0.00182936
AC093911.1	0.00226658
AC095061.1	0.0022709
AC095067.1	0.00117916
AC096553.5	0.00226977
AC096554.1	0.00121917
AC096558.1	0.00175649
AC096559.1	0.00171522
AC096559.2	0.00103669
AC096570.1	0.00134305
AC096570.2	0.00137446
AC096579.13	0.00148991
AC096579.7	0.00148991
AC096582.1	0.00114254
AC096644.1	0.00159573
AC096645.1	0.00174807
AC096649.3	0.00143511
AC096669.2	0.00161826
AC096669.3	0.00157552
AC096677.1	0.0013378
AC096753.1	0.00245855
AC096763.1	0.00242916
AC096772.6	0.00178099
AC096971.1	0.00150176
AC097015.1	0.00258038
AC097361.1	0.00215708
AC097381.1	0.00152182
AC097452.1	0.00132675
AC097467.2	0.0014552
AC097468.4	0.00145397
AC097470.1	0.00125859
AC097499.1	0.00153561
AC097499.2	0.00152095
AC097500.2	0.00308796
AC097523.1	0.00353078
AC097523.3	0.00323518
AC097532.2	0.00218247
AC097533.1	0.00183243
AC097639.8	0.00151495
AC097662.2	0.00180246
AC097713.3	0.00130503
AC097713.4	0.00127002
AC097713.5	0.00125154
AC097721.1	0.00309085
AC098592.6	0.00188608
AC098592.7	0.00170211
AC098592.8	0.0015284
AC098612.1	0.0010671
AC098614.1	0.00197368
AC098614.3	0.00180233
AC098617.1	0.00201907
AC098680.1	0.00236973
AC098789.1	0.00156305
AC098817.5	0.00167747
AC098820.2	0.00179556
AC098823.3	0.00164144
AC098824.6	0.00150063
AC098826.5	0.00182658
AC098828.2	0.001941
AC098847.1	0.000729901
AC098848.1	0.00192535
AC098872.3	0.00161646
AC098973.2	0.0016604
AC099342.1	0.00180062
AC099344.2	0.00150056
AC099344.3	0.00158613
AC099522.2	0.00170452
AC099540.1	0.00132238
AC099552.2	0.00148693
AC099552.3	0.00158558
AC099552.4	0.0016266
AC099684.1	0.00153629
AC099754.1	0.00157165
AC099759.1	0.00206422
AC099791.1	0.00183528
AC099796.1	0.00242665
AC100802.3	0.00189788
AC100817.1	0.00144156
AC100848.1	0.00142902
AC102948.2	0.00226383
AC103809.2	0.00147232
AC104024.1	0.0022046
AC104024.2	0.00202956
AC104037.1	0.00137351
AC104076.2	0.00155878
AC104088.1	0.00241598
AC104133.1	0.00137948
AC104135.2	0.00139394
AC104135.3	0.00147795
AC104169.1	0.0015851
AC104183.1	0.00140798
AC104306.4	0.00124177
AC104308.2	0.00146728
AC104331.1	0.00172523
AC104389.28	0.0028395
AC104395.1	0.00118611
AC104417.1	0.00166239
AC104434.1	0.00151762
AC104441.1	0.00138014
AC104458.1	0.00204494
AC104623.2	0.00177318
AC104651.1	0.00237682
AC104654.1	0.0011179
AC104654.2	0.00112248
AC104655.3	0.00137493
AC104667.3	0.00234865
AC104687.1	0.00146655
AC104695.3	0.00168406
AC104695.4	0.00140171
AC104697.1	0.00136586
AC104698.2	0.00262784
AC104777.2	0.00164155
AC104777.4	0.00189506
AC104782.3	0.00209277
AC104794.4	0.00146015
AC104801.1	0.00213222
AC104802.1	0.00155297
AC104809.3	0.00154138
AC104820.2	0.00169343
AC104843.3	0.00151559
AC104843.4	0.00131264
AC105053.3	0.00165987
AC105081.1	0.00303658
AC105242.1	0.001535
AC105252.1	0.00236619
AC105253.1	0.00130246
AC105342.1	0.0023821
AC105344.2	0.00137126
AC105393.1	0.00217349
AC105393.2	0.00218575
AC105398.3	0.0020948
AC105399.2	0.00139634
AC105443.2	0.000866116
AC105760.3	0.00163268
AC105761.1	0.00231373
AC106053.1	0.0017572
AC106706.1	0.00171124
AC106732.1	0.00187588
AC106786.1	0.00196869
AC106860.1	0.00213508
AC106869.2	0.00179995
AC106874.1	0.00115952
AC106875.1	0.00182603
AC106878.1	0.00173094
AC106883.1	0.00142602
AC106901.1	0.00116466
AC107016.1	0.00329516
AC107025.1	0.00225078
AC107057.1	0.00110096
AC107057.2	0.00207041
AC107070.1	0.00077846
AC107079.1	0.0016035
AC107081.5	0.00128488
AC107218.3	0.00156658
AC107399.1	0.00218575
AC107399.2	0.0021284
AC107622.1	0.00196028
AC108004.2	0.00300859
AC108025.2	0.00207041
AC108039.1	0.0012012
AC108051.1	0.00211458
AC108056.1	0.00282221
AC108057.1	0.00104106
AC108078.1	0.00173738
AC108105.1	0.00197304
AC108142.1	0.00165734
AC108211.1	0.00174347
AC108448.2	0.00101879
AC108448.3	0.00113074
AC108488.3	0.00091923
AC108696.1	0.00225978
AC108697.1	0.00210305
AC108739.1	0.002741
AC108865.1	0.00196001
AC108868.5	0.001699
AC109309.4	0.00122431
AC109351.1	0.00166827
AC109642.1	0.00248363
AC109815.2	0.00159079
AC110056.1	0.00183783
AC110086.1	0.00164455
AC110615.1	0.00296123
AC110771.1	0.00200929
AC110810.1	0.0015154
AC111194.1	0.00176652
AC112198.1	0.00202119
AC112200.1	0.00128946
AC112219.1	0.00173254
AC112518.3	0.000919249
AC112693.1	0.00174142
AC112693.2	0.00155413
AC112715.2	0.00161772
AC112721.1	0.00193074
AC112721.2	0.00233215
AC113167.1	0.00130336
AC113195.1	0.0016146
AC113607.1	0.0019102
AC113608.1	0.00247086
AC113610.1	0.00154694
AC113617.1	0.0021823
AC113618.1	0.00218415
AC114752.1	0.00151868
AC114752.2	0.00148606
AC114755.3	0.00153349
AC114765.1	0.00193085
AC114765.2	0.00191481
AC114783.1	0.00166518
AC114788.1	0.0021969
AC114788.2	0.00230133
AC114798.1	0.00150968
AC114813.1	0.00151902
AC114814.2	0.00107333
AC114814.3	0.00135432
AC114814.4	0.000890766
AC114877.1	0.00150285
AC114877.3	0.00134026
AC114973.1	0.00140038
AC115283.1	0.00143722
AC115522.3	0.00249941
AC116035.1	0.0019216
AC116345.1	0.000884032
AC116562.2	0.00298126
AC116606.1	0.00106654
AC116609.1	0.00199423
AC116614.1	0.00172673
AC117444.1	0.00201768
AC118345.1	0.00108916
AC118345.2	0.000979791
AC118653.2	0.00134501
AC118754.4	0.00122357
AC119674.1	0.00170863
AC122136.1	0.000874376
AC122136.2	0.000800347
AC122720.1	0.0010762
AC123023.1	0.00134856
AC124057.5	0.000653375
AC124861.1	0.00156909
AC124861.2	0.00160068
AC124890.1	0.00133133
AC124944.5	0.000721109
AC124997.1	0.00177688
AC125238.2	0.00166512
AC125387.1	0.00189766
AC126177.1	0.00151933
AC126182.1	0.00256783
AC127383.1	0.00168821
AC128653.1	0.00189633
AC128709.2	0.00143714
AC128709.3	0.00137355
AC128709.4	0.00137355
AC129929.5	0.000656676
AC130464.1	0.00143104
AC130710.1	0.00111029
AC131056.5	0.00193947
AC131094.1	0.0015906
AC131097.3	0.00126129
AC131213.1	0.00218383
AC131935.1	0.00111335
AC132803.1	0.00241828
AC133633.1	0.00190228
AC133633.2	0.00290943
AC133680.1	0.00155479
AC133785.1	0.00107741
AC133965.1	0.00267876
AC134300.1	0.00125911
AC136289.1	0.00110263
AC137527.2	0.0013276
AC137674.1	0.0013084
AC137674.2	0.0012564
AC138472.6	0.00258648
AC138623.1	0.0016631
AC138647.1	0.00161577
AC138655.1	0.00193932
AC139085.1	0.0015683
AC139085.2	0.00134797
AC139100.2	0.000825113
AC139143.2	0.00134493
AC139712.1	0.00212674
AC139712.2	0.0022846
AC139712.4	0.0022248
AC139931.1	0.00171159
AC140061.10	0.00278674
AC140479.1	0.00146217
AC140481.1	0.00106281
AC140481.8	0.000970045
AC140481.9	0.00107736
AC140912.1	0.00155384
AC141928.1	0.00278331
AC142119.1	0.0010019
AC142293.3	0.00133903
AC144449.1	0.00212593
AC144450.1	0.00182116
AC144450.2	0.00153693
AC144521.1	0.00106058
AC144525.1	0.00203743
AC144835.1	0.00176837
AC144836.1	0.00210645
AC145110.1	0.00144862
AC187652.1	0.000635605
AC195454.1	0.00202533
AC226119.4	0.00268701
AC226119.5	0.00272451
ACA59	0.00170661
ACAA1	0.00193692
ACACA	0.00129841
ACACB	0.00160775
ACAD10	0.00375322
ACAD11	0.00170884
ACADM	0.00247846
ACADSB	0.0017369
ACAN	0.00218743
ACAP1	0.00271577
ACAP2	0.00104147
ACAT2	0.00204332
ACBD6	0.00144144
ACCS	0.00116259
ACCSL	0.001342
ACE	0.00117418
ACER1	0.0011108
ACER2	0.00153125
ACER3	0.0011002
ACHE	0.00295
ACIN1	0.00124002
ACKR2	0.00166771
ACKR3	0.00131696
ACLY	0.00235827
ACN9	0.00111104
ACO1	0.00177576
ACOT11	0.0028892
ACOT12	0.00154084
ACOT13	0.00259434
ACOT4	0.00226931
ACOT7	0.00215276
ACOT8	0.00274057
ACOX1	0.00171469
ACOX2	0.00228267
ACOX3	0.00147708
ACOXL	0.00151991
ACP5	0.00181823
ACP6	0.00190122
ACPL2	0.00168651
ACPP	0.00146548
ACR	0.00141811
ACRV1	0.00177523
ACSBG1	0.00216224
ACSBG2	0.000957729
ACSF2	0.00157427
ACSF3	0.00368255
ACSL1	0.000809523
ACSL3	0.00193941
ACSL5	0.000998251
ACSM2A	0.00237785
ACSM2B	0.00213915
ACSM4	0.0018441
ACSM5	0.0025146
ACSS1	0.00214422
ACSS3	0.0026005
ACTA2	0.00163292
ACTB	0.00266581
ACTBP14	0.00266761
ACTBP9	0.00212175
ACTC1	0.001144
ACTG1P13	0.00236892
ACTG1P9	0.00102841
ACTG2	0.00209033
ACTL6A	0.00118986
ACTL7B	0.00179302
ACTL8	0.000967667
ACTL9	0.00214113
ACTN1	0.00202356
ACTN1-AS1	0.00200935
ACTN2	0.00380236
ACTN4	0.00154919
ACTN4P1	0.00231017
ACTR10	0.00095427
ACTR2	0.00137515
ACTR3	0.0029625
ACTR3B	0.00192468
ACTR3C	0.00180985
ACTR3P3	0.0019268
ACTR5	0.00205479
ACTR6P1	0.00118493
ACTR8	0.00160576
ACTRT2	0.00142057
ACVR1	0.00259289
ACVR1B	0.00142003
ACVR1C	0.00244624
ACVRL1	0.00142544
ACY3	0.00244726
ACYP2	0.00168998
AD001527.7	0.00234246
ADA	0.00163115
ADAD1	0.00178309
ADAD2	0.00166383
ADAM10	0.0010534
ADAM12	0.00204011
ADAM15	0.00187678
ADAM18	0.00165893
ADAM19	0.00184203
ADAM2	0.0016235
ADAM20P1	0.00195645
ADAM20P3	0.00113159
ADAM22	0.00130316
ADAM23	0.00158244
ADAM24P	0.000934826
ADAM28	0.00123708
ADAM29	0.00156115
ADAM32	0.00160049
ADAM33	0.00199445
ADAM3A	0.00169742
ADAM5	0.00179577
ADAM6	0.00454721
ADAM7	0.00138617
ADAM9	0.00149365
ADAMTS1	0.00112697
ADAMTS10	0.00159469
ADAMTS12	0.00431752
ADAMTS14	0.00187186
ADAMTS15	0.00124435
ADAMTS16	0.00124298
ADAMTS17	0.00246474
ADAMTS18	0.00242988
ADAMTS19	0.00212724
ADAMTS19-AS1	0.00165073
ADAMTS2	0.00170181
ADAMTS20	0.0013139
ADAMTS3	0.00108349
ADAMTS5	0.00110837
ADAMTS6	0.0023211
ADAMTS7	0.00251564
ADAMTS8	0.00107215
ADAMTS9	0.00145134
ADAMTS9-AS1	0.00123625
ADAMTS9-AS2	0.00180216
ADAMTSL1	0.00213009
ADAMTSL2	0.00229251
ADAMTSL3	0.00171284
ADAMTSL5	0.00127418
ADAP1	0.00151568
ADAP2	0.0026301
ADAR	0.00172718
ADARB1	0.00157726
ADARB2	0.0021805
ADARB2-AS1	0.00213336
ADAT2	0.00152154
ADCK1	0.00188966
ADCK3	0.00191669
ADCK5	0.001735
ADCY1	0.00106796
ADCY10	0.0015844
ADCY10P1	0.00135672
ADCY2	0.00169243
ADCY3	0.00173818
ADCY4	0.00419835
ADCY5	0.00193556
ADCY6	0.00176924
ADCY7	0.00143425
ADCY8	0.00158945
ADCY9	0.00120187
ADCYAP1	0.00185989
ADCYAP1R1	0.00195739
ADD1	0.00151501
ADD2	0.00239569
ADD3	0.00184778
ADGB	0.00147347
ADH1A	0.00226065
ADH1C	0.00221396
ADH4	0.00228435
ADH5P2	0.00185608
ADH5P4	0.00243879
ADH7	0.00212721
ADHFE1	0.00128125
ADI1	0.00104123
ADIPOQ	0.00114006
ADIPOQ-AS1	0.0011207
ADIPOR1P1	0.00175362
ADIPOR1P2	0.00149098
ADIPOR2	0.000968333
ADK	0.00150396
ADM2	0.00176355
ADNP	0.00187891
ADORA1	0.00109864
ADORA2B	0.00217632
ADORA3	0.00135996
ADPGK-AS1	0.0016452
ADPRH	0.00282252
ADPRHL1	0.00195992
ADPRM	0.000886412
ADRA1A	0.00158484
ADRA1B	0.00116017
ADRA1D	0.00260379
ADRA2C	0.00452084
ADRB1	0.00135319
ADRB2	0.00104505
ADRBK2	0.00131732
ADSL	0.00109684
ADSS	0.000607077
ADSSL1	0.000655654
ADTRP	0.00180945
AE000658.22	0.00101462
AE000658.25	0.00168163
AE000658.27	0.00181254
AE000660.1	0.00176801
AE000660.4	0.00192523
AE000661.37	0.0018339
AE000662.92	0.0014984
AEBP1	0.00162805
AEBP2	0.00169742
AEN	0.00258064
AES	0.000606979
AF038458.5	0.00166394
AF064858.10	0.00108835
AF064858.11	0.00118221
AF064858.6	0.00153151
AF064858.8	0.00120685
AF064860.5	0.00150461
AF064860.7	0.00119007
AF067845.1	0.00204857
AF096876.1	0.000907185
AF104455.1	0.00236417
AF121897.4	0.00151912
AF121898.3	0.00187973
AF127577.11	0.00106321
AF127577.12	0.00114576
AF127577.8	0.00111689
AF127936.3	0.000907067
AF127936.5	0.000901456
AF127936.7	0.000987278
AF131215.8	0.00129499
AF131217.1	0.00235167
AF146191.4	0.00237462
AF165138.7	0.000910079
AF212831.2	0.00249558
AF213884.1	0.00184651
AF228730.12	0.000717718
AF228730.8	0.000742418
AF238378.7	0.000741719
AF240627.2	0.00181018
AF241725.4	0.00130827
AF241725.6	0.0012322
AFAP1	0.0014426
AFAP1-AS1	0.00142991
AFAP1L1	0.00136786
AFAP1L2	0.00192463
AFF1	0.00240777
AFF3	0.0021407
AFF4	0.00204623
AFG3L2	0.00134381
AFM	0.0010586
AFMID	0.00142652
AFTPH	0.00148627
AGA	0.00178221
AGAP1	0.00176853
AGAP3	0.00202197
AGAP4	0.00196833
AGAP6	0.00179614
AGBL1	0.00276771
AGBL3	0.00139395
AGBL4	0.00170318
AGBL5	0.00205402
AGFG1	0.00185837
AGGF1	0.00248454
AGK	0.00169542
AGL	0.00192852
AGMO	0.00198256
AGO2	0.00133019
AGO4	0.0010564
AGPAT2	0.00177604
AGPAT3	0.00210642
AGPAT4	0.0017626
AGPAT5	0.00133756
AGPAT9	0.00239672
AGPS	0.00199384
AGR2	0.00195347
AGR3	0.00197706
AGRN	0.00170001
AGT	0.0020165
AGTPBP1	0.00130933
AGTR1	0.00148226
AGTRAP	0.0013324
AGXT	0.00155964
AGXT2	0.00174509
AHCTF1	0.00146267
AHCYL2	0.000992817
AHCYP2	0.00138673
AHCYP3	0.00119404
AHCYP4	0.00181728
AHCYP7	0.00142133
AHI1	0.00127407
AHNAK	0.00212237
AHNAK2	0.00106473
AHR	0.00146264
AHRR	0.00166287
AHSG	0.00138669
AICDA	0.00189568
AIFM1P1	0.00162417
AIFM2	0.00197895
AIFM3	0.00249537
AIG1	0.00148205
AIM1	0.00266688
AIM2	0.00188944
AIPL1	0.00180638
AIRE	0.00208671
AJ003147.9	0.00139666
AJ006995.3	0.00181507
AJ006998.2	0.001465
AJ009632.3	0.00135451
AJ239322.1	0.00183466
AJ239322.3	0.0017463
AJAP1	0.00227785
AK1	0.00190163
AK2	0.00124759
AK3	0.0018454
AK3P4	0.00232254
AK4	0.00195044
AK5	0.00244659
AK7	0.00115478
AK8	0.00225959
AKAP1	0.00117228
AKAP11	0.0018896
AKAP12	0.00204746
AKAP13	0.0021152
AKAP2	0.00133743
AKAP3	0.0015338
AKAP5	0.00280238
AKAP6	0.00184653
AKAP7	0.00207763
AKAP9	0.00199159
AKIRIN1	0.00276549
AKIRIN2	0.00279013
AKNA	0.00134048
AKNAD1	0.0015263
AKR1B1	0.00178843
AKR1B10P2	0.00102196
AKR1B15	0.00190848
AKR1B1P4	0.00187972
AKR1B1P6	0.00121244
AKR1C1	0.00160151
AKR1C2	0.00169485
AKR1C3	0.00172371
AKR1C5P	0.00168787
AKR1C6P	0.0014153
AKR1D1	0.00154937
AKR1D1P1	0.000851311
AKR1E2	0.00131888
AKT1	0.000631018
AKT2	0.0017199
AKT3	0.00169958
AKTIP	0.00140806
AL008721.1	0.00171682
AL020993.1	0.00188223
AL020996.1	0.00179062
AL022344.2	0.00225167
AL022344.7	0.00235093
AL022476.2	0.00179745
AL031055.1	0.0015105
AL031390.1	0.00158363
AL031590.1	0.00148439
AL031653.1	0.000948318
AL031663.2	0.00247314
AL033381.1	0.00132282
AL034449.1	0.000643074
AL035045.1	0.00358003
AL035250.1	0.00161488
AL035457.1	0.00199632
AL035467.1	0.00199312
AL035610.1	0.00137569
AL035610.2	0.00159544
AL049831.1	0.00116961
AL050335.1	0.000729461
AL078585.1	0.00103484
AL079339.1	0.00211402
AL109618.1	0.00152709
AL109763.1	0.00190264
AL109763.2	0.00193321
AL117190.3	0.000950974
AL117380.1	0.00182996
AL117380.2	0.00184288
AL118525.1	0.00175524
AL121588.1	0.00203615
AL121656.5	0.00193015
AL121657.4	0.00151596
AL121761.1	0.00211287
AL121819.1	0.00108476
AL121898.1	0.00160137
AL121931.1	0.00230463
AL132709.1	0.000569869
AL132709.5	0.000832967
AL132796.1	0.00182314
AL132819.1	0.00160465
AL132875.1	0.00248661
AL133167.1	0.00184274
AL133168.3	0.00104557
AL133232.1	0.00161754
AL133247.3	0.00172793
AL133269.1	0.00177083
AL133318.1	0.00192454
AL133373.1	0.00149082
AL133493.2	0.00219764
AL136090.1	0.00142679
AL136160.1	0.000945732
AL136302.1	0.00113058
AL136967.1	0.00141434
AL136985.1	0.001528
AL136987.1	0.0015608
AL137019.1	0.00249564
AL137118.1	0.00135824
AL137190.1	0.00151493
AL138479.3	0.000890438
AL138498.1	0.00248358
AL138764.1	0.00236961
AL138815.1	0.000912174
AL139151.1	0.00204481
AL139319.1	0.00169083
AL157359.3	0.0015873
AL157359.4	0.00174282
AL157702.1	0.00119437
AL157775.1	0.000896273
AL157830.1	0.00217478
AL157883.1	0.0013061
AL157884.1	0.00135313
AL157902.3	0.00208354
AL157904.1	0.00160082
AL157931.1	0.00239756
AL158077.1	0.0020045
AL158111.1	0.00161776
AL158147.1	0.00105883
AL158151.1	0.00196281
AL158154.1	0.00112724
AL160056.1	0.00117864
AL160279.1	0.00200822
AL161421.1	0.00118675
AL161452.1	0.00183862
AL161626.1	0.00168888
AL161668.5	0.00212135
AL161731.1	0.00144599
AL161751.1	0.00129759
AL161784.1	0.00130855
AL161908.1	0.00137911
AL162151.3	0.0022602
AL162151.4	0.00151806
AL162389.1	0.00201908
AL162419.1	0.00135884
AL162424.1	0.00175322
AL162511.1	0.00153514
AL162574.1	0.0015141
AL162759.1	0.000796554
AL162853.1	0.00154324
AL163636.6	0.00145574
AL163760.1	0.0013272
AL163952.1	0.00167656
AL163952.2	0.00135434
AL163953.2	0.0011651
AL163953.3	0.00145699
AL353664.1	0.000970781
AL353707.1	0.00177453
AL353803.1	0.00197477
AL354720.1	0.00161306
AL354741.1	0.0014153
AL354775.1	0.00164459
AL354806.1	0.00156789
AL354936.1	0.00171305
AL354984.1	0.00220274
AL354984.2	0.00201561
AL354984.3	0.00209251
AL355353.1	0.00108566
AL356019.1	0.0029897
AL356140.1	0.00147229
AL356154.1	0.00132745
AL356214.1	0.00137523
AL356215.1	0.00275782
AL356270.1	0.00201586
AL356309.1	0.0013749
AL356458.1	0.00231125
AL356693.1	0.00470061
AL356739.1	0.00198038
AL356865.1	0.00177963
AL356865.2	0.00183296
AL357514.1	0.00144486
AL357519.1	0.00131237
AL357932.1	0.00178468
AL357936.1	0.00126909
AL358133.1	0.00231352
AL358134.2	0.00104746
AL359538.1	0.00189342
AL359546.1	0.00288533
AL359552.1	0.00187333
AL359709.1	0.00196361
AL359709.2	0.00217952
AL359757.1	0.00200975
AL359987.1	0.00198873
AL360004.1	0.00185717
AL360007.1	0.00120293
AL360078.1	0.00240108
AL390119.1	0.00175452
AL390335.1	0.00238927
AL390778.1	0.00102929
AL390877.1	0.002137
AL391005.1	0.0020579
AL391056.1	0.00170077
AL391117.1	0.00198527
AL391417.1	0.00248028
AL391538.1	0.00133298
AL391559.1	0.000993482
AL391650.1	0.00219198
AL391867.1	0.00139722
AL442639.1	0.00245601
AL445074.1	0.00199975
AL445204.1	0.00128673
AL445384.1	0.00107609
AL445675.1	0.00145686
AL450244.1	0.00159186
AL450307.1	0.00156005
AL450307.2	0.00205105
AL450423.1	0.00125484
AL450992.2	0.00205751
AL512359.1	0.00190676
AL512635.1	0.00196411
AL512638.1	0.00161942
AL512640.1	0.00203679
AL512655.1	0.00221526
AL513344.1	0.00123505
AL583784.1	0.00236297
AL589765.1	0.00180673
AL589947.1	0.00207163
AL590369.1	0.00183768
AL590558.1	0.00230336
AL590560.1	0.00138395
AL590683.1	0.00138507
AL590867.1	0.00160717
AL590874.1	0.00202884
AL591415.1	0.00230407
AL591704.7	0.00140035
AL591925.1	0.00144435
AL592063.1	0.00144951
AL592205.1	0.00209324
AL592205.2	0.00211143
AL596329.1	0.00151488
AL603632.1	0.00171047
AL603766.1	0.00171119
AL603965.1	0.00187085
AL606923.1	0.00171492
AL607076.1	0.00160014
AL645608.1	0.00158655
AL645728.3	0.00105304
AL645944.1	0.00139939
AL646016.1	0.00101554
AL671972.1	0.00183664
AL672294.1	0.00156992
AL672296.1	0.00202159
AL691479.1	0.00179096
AL953854.2	0.00090685
ALAD	0.00138633
ALCAM	0.00168426
ALDH16A1	0.00150312
ALDH1A1	0.0017781
ALDH1A2	0.00193231
ALDH1A3	0.00150532
ALDH1B1	0.00174427
ALDH1L1	0.00214896
ALDH1L1-AS2	0.00191248
ALDH1L2	0.00175615
ALDH3B2	0.00237727
ALDH4A1	0.00230291
ALDH5A1	0.00269739
ALDH7A1	0.0011045
ALDH7A1P4	0.00212235
ALDH9A1	0.00112848
ALDOAP1	0.00328555
ALDOB	0.000906595
ALG1	0.00195648
ALG10B	0.00283947
ALG14	0.00207463
ALG1L5P	0.00173042
ALG3P1	0.00111688
ALG5	0.00195964
ALG8	0.00135011
ALK	0.00226763
ALKBH1	0.00193182
ALKBH3	0.000939655
ALKBH3-AS1	0.000939655
ALKBH4	0.00201218
ALKBH8	0.00218976
ALLC	0.00158039
ALMS1	0.0021254
ALOX12	0.00244919
ALOX12B	0.000884596
ALOX12P2	0.00237033
ALOX15	0.00219816
ALOX15B	0.000899054
ALOX5	0.00202275
ALOX5AP	0.00096905
ALOXE3	0.00086008
ALPI	0.00156467
ALPK1	0.00199929
ALPK2	0.00112498
ALPK3	0.0017105
ALPL	0.00203034
ALS2	0.00119565
ALS2CL	0.0027689
ALS2CR11	0.00140049
ALS2CR12	0.00143057
ALX1	0.00215396
ALX4	0.00159828
AMBN	0.00133634
AMBP	0.00143671
AMBRA1	0.00194865
AMD1P1	0.00164318
AMDHD1	0.0021716
AMDHD2	0.00154537
AMER2	0.00199654
AMICA1	0.00178215
AMIGO2	0.0018968
AMIGO3	0.0038962
AMMECR1L	0.00153113
AMN1	0.00270593
AMOTL1	0.00111696
AMOTL2	0.0016854
AMPD2	0.00173443
AMPD3	0.00140348
AMPH	0.00209431
AMTN	0.00158593
AMZ1	0.00210946
ANAPC1	0.00184479
ANAPC10	0.00111251
ANAPC4	0.00134319
ANAPC5	0.00223077
ANG	0.00145574
ANGEL1	0.00130163
ANGPT1	0.00202719
ANGPT2	0.00158912
ANGPT4	0.00258179
ANGPTL4	0.00155431
ANGPTL6	0.00188248
ANK1	0.00171809
ANK2	0.00207757
ANK3	0.00172944
ANKAR	0.00170799
ANKDD1A	0.00175283
ANKEF1	0.000859928
ANKFN1	0.00150974
ANKFY1	0.00091092
ANKH	0.000949694
ANKIB1	0.00196411
ANKLE1	0.00146303
ANKMY1	0.00161548
ANKMY2	0.001729
ANKRD1	0.00176702
ANKRD11	0.00413728
ANKRD12	0.00157975
ANKRD13B	0.00235489
ANKRD13C	0.00183489
ANKRD16	0.00189385
ANKRD17	0.00106513
ANKRD18A	0.0019167
ANKRD18B	0.00114004
ANKRD18DP	0.00126533
ANKRD19P	0.00255706
ANKRD20A11P	0.000986691
ANKRD20A19P	0.00136675
ANKRD20A5P	0.00249007
ANKRD20A9P	0.00175215
ANKRD22	0.00167105
ANKRD24	0.00101775
ANKRD26P2	0.00190808
ANKRD27	0.00185565
ANKRD28	0.0011485
ANKRD29	0.00148334
ANKRD30A	0.001795
ANKRD30B	0.00227445
ANKRD30BP1	0.00215325
ANKRD31	0.00209024
ANKRD33	0.00141503
ANKRD33B	0.00141187
ANKRD33B-AS1	0.00121975
ANKRD35	0.00322854
ANKRD36B	0.00146496
